system_size_kw,tilt,azimuth,losses,tilt_deviation,azimuth_deviation,latitude,solrad_annual,ac_annual,city,region,effective_irradiance,azimuth_cos_factor,combined_orientation_factor,loss_adjusted_capacity,theoretical_max_kwh,capacity_factor,latitude_tilt_ratio,north_distance,solrad_per_lat_degree,size_x_solrad,size_x_orientation
4.46,39.3,19.6,15.6,5.849999999999994,19.59999999999999,-33.45,5.276957402341123,6280.3,Santiago,Metropolitana,5.249475756260323,0.9420574527872968,0.9371513511208716,3.76424,7250.262958248821,0.1607464627229355,1.1748878923766815,19.6,0.15775657406102012,23.53523001444141,4.179695025999087
3.61,28.1,323.3,15.4,-5.350000000000001,-36.69999999999999,-33.45,5.276957402341123,4911.7,Santiago,Metropolitana,5.253969448253398,0.8017756442437541,0.7982828774288552,3.0540599999999998,5882.392751330784,0.15531754765428352,0.8400597907324364,36.69999999999999,0.15775657406102012,19.049816222451454,2.881801187518167
9.22,25.1,354.2,18.3,-8.350000000000001,-5.7999999999999545,-33.45,5.276957402341123,12657.5,Santiago,Metropolitana,5.221018686914052,0.9948807088287883,0.9843344139448525,7.53274,14508.731057562543,0.15671584504600874,0.750373692077728,5.800000000000011,0.15775657406102012,48.65354724958516,9.075563296571541
9.75,28.9,6.4,11.4,-4.550000000000004,6.400000000000006,-33.45,5.276957402341123,14629.1,Santiago,Metropolitana,5.26032699545001,0.9937679191605964,0.9906360453191202,8.6385,16638.523729845187,0.17128088045896264,0.8639760837070253,6.4,0.15775657406102012,51.45033467282595,9.658701441861423
12.3,28.5,4.4,19.1,-4.950000000000003,4.400000000000006,-33.45,5.276957402341123,16845.4,Santiago,Metropolitana,5.257276337967604,0.9970527522269202,0.9933341208444371,9.9507,19165.93830856867,0.156340720941456,0.8520179372197308,4.4,0.15775657406102012,64.90657604879583,12.218009686386576
11.79,39.7,13.5,15.3,6.25,13.5,-33.45,5.276957402341123,16760.6,Santiago,Metropolitana,5.245592952326381,0.9723699203976766,0.9665904824680428,9.98613,19234.17965784788,0.16228248535056022,1.186846038863976,13.5,0.15775657406102012,62.21532777360184,11.396101788298223
13.6,41.3,337.1,15.9,7.849999999999994,-22.899999999999977,-33.45,5.276957402341123,18899.0,Santiago,Metropolitana,5.22750718786386,0.9211854055657214,0.9125530038983627,11.4376,22029.840714531143,0.15863383024442654,1.2346786248131538,22.899999999999977,0.15775657406102012,71.76662067183928,12.410720853017732
12.48,32.2,1.6,15.1,-1.25,1.5999999999999943,-33.45,5.276957402341123,18005.2,Santiago,Metropolitana,5.275701629378893,0.9996101150403544,0.9993722349023259,10.59552,20407.9193089135,0.1646945615267533,0.9626307922272048,1.6,0.15775657406102012,65.85642838121723,12.472165491581027
5.21,44.9,10.5,10.4,11.449999999999996,10.5,-33.45,5.276957402341123,7758.2,Santiago,Metropolitana,5.171937046831298,0.9832549075639546,0.9636864759705263,4.66816,8991.29373556915,0.16998834345612143,1.3423019431988041,10.5,0.15775657406102012,27.492948066197254,5.020806539806442
9.23,44.4,20.6,15.0,10.949999999999996,20.59999999999999,-33.45,5.276957402341123,12886.7,Santiago,Metropolitana,5.180881537628471,0.9360595357389734,0.919017001099837,7.8455,15111.134794524558,0.15938076650984234,1.327354260089686,20.6,0.15775657406102012,48.706316823608574,8.482526920151496
5.87,35.4,339.9,12.6,1.9499999999999955,-20.100000000000023,-33.45,5.276957402341123,8576.5,Santiago,Metropolitana,5.273901527030479,0.939094252094709,0.9385504245212533,5.13038,9881.57080200534,0.16678918422751704,1.0582959641255605,20.100000000000023,0.15775657406102012,30.975739951742394,5.509290991939757
6.29,26.9,351.4,13.4,-6.550000000000004,-8.600000000000023,-33.45,5.276957402341123,9169.5,Santiago,Metropolitana,5.242513059845606,0.9887563810470058,0.9823024605703495,5.44714,10491.678896774776,0.16641439989546356,0.8041853512705529,8.600000000000023,0.15775657406102012,33.19206206072567,6.178682476987499
14.12,46.1,292.4,16.5,12.65,-67.60000000000002,-33.45,5.276957402341123,16256.9,Santiago,Metropolitana,5.148864667490219,0.38107037635027385,0.3718202833599999,11.790199999999999,22708.979855255042,0.13143133868860518,1.3781763826606874,67.60000000000002,0.15775657406102012,74.51063852105666,5.250102401043198
10.86,33.0,344.5,15.0,-0.4500000000000028,-15.5,-33.45,5.276957402341123,15564.5,Santiago,Metropolitana,5.276794648546491,0.963630453208623,0.9636007325758936,9.231,17779.731730068983,0.16360675933634386,0.9865470852017937,15.5,0.15775657406102012,57.307757389424594,10.464703955774205
14.67,34.5,346.9,10.9,1.0499999999999972,-13.100000000000025,-33.45,5.276957402341123,22071.3,Santiago,Metropolitana,5.276071318592163,0.9739759672790516,0.9738124214683348,13.07097,25175.857442506745,0.1717487930825186,1.0313901345291479,13.100000000000023,0.15775657406102012,77.41296509234428,14.285828222940472
7.42,30.7,334.5,10.7,-2.7500000000000036,-25.5,-33.45,5.276957402341123,10974.4,Santiago,Metropolitana,5.270880386878248,0.9025852843498606,0.9015458549379187,6.62606,12762.384273355096,0.1688390010953981,0.9177877428998504,25.5,0.15775657406102012,39.15502392537113,6.689470243639357
8.99,26.3,4.1,11.9,-7.150000000000002,4.099999999999994,-33.45,5.276957402341123,13358.2,Santiago,Metropolitana,5.23592218482987,0.997440782930944,0.989684381588002,7.92019,15254.994415683572,0.1696227670521787,0.7862481315396113,4.1,0.15775657406102012,47.4398470470467,8.897262590476139
8.33,21.7,358.6,11.9,-11.750000000000004,-1.3999999999999773,-33.45,5.276957402341123,12220.3,Santiago,Metropolitana,5.1663812532560875,0.9997014897811831,0.9787532174063608,7.33873,14135.050443008247,0.16746835720589603,0.6487294469357249,1.3999999999999773,0.15775657406102012,43.95705516150156,8.153014300994986
3.39,38.5,303.5,16.1,5.049999999999997,-56.5,-33.45,5.276957402341123,4251.3,Santiago,Metropolitana,5.2564736312283245,0.5519369853120581,0.5497945100154403,2.84421,5478.202879859116,0.14315876671919828,1.1509715994020926,56.5,0.15775657406102012,17.888885593936408,1.8638033889523429
5.08,27.2,5.4,11.8,-6.2500000000000036,5.400000000000006,-33.45,5.276957402341123,7563.3,Santiago,Metropolitana,5.245592952326381,0.99556196460308,0.9896446810067563,4.48056,8629.959354401244,0.1699587423147449,0.8131539611360238,5.4,0.15775657406102012,26.806943603892908,5.027394979514322
8.86,57.9,336.8,18.8,24.449999999999996,-23.200000000000045,-33.45,5.276957402341123,10904.4,Santiago,Metropolitana,4.803734703765462,0.9191353392552342,0.8367098670682407,7.19432,13856.90386526594,0.14049599554717215,1.7309417040358743,23.19999999999999,0.15775657406102012,46.75384258474235,7.413249422224612
2.88,24.8,12.1,12.1,-8.650000000000002,12.099999999999994,-33.45,5.276957402341123,4225.9,Santiago,Metropolitana,5.216934705082385,0.9777832367586062,0.9666614514702516,2.53152,4875.933969158729,0.16750301243023843,0.7414050822122571,12.1,0.15775657406102012,15.197637318742435,2.7839849802343246
14.11,23.4,328.0,10.9,-10.050000000000004,-32.0,-33.45,5.276957402341123,20229.5,Santiago,Metropolitana,5.195986931152629,0.848048096156426,0.835035511687613,12.57201,24214.815849609422,0.16366432692898913,0.6995515695067264,32.0,0.15775657406102012,74.45786894703325,11.78235106991222
3.61,37.5,0.8,18.8,4.049999999999997,0.8000000000000114,-33.45,5.276957402341123,4974.8,Santiago,Metropolitana,5.2637797654048075,0.9999025240093042,0.9974055638429676,2.93132,5645.984532010162,0.15731289290276884,1.1210762331838564,0.8,0.15775657406102012,19.049816222451454,3.600634085473113
4.57,45.7,352.9,13.0,12.25,-7.100000000000023,-33.45,5.276957402341123,6604.2,Santiago,Metropolitana,5.15680692104624,0.9923319378854887,0.9697376376380904,3.9759,7657.9390516283465,0.16496807649650788,1.366218236173393,7.100000000000023,0.15775657406102012,24.115695328698937,4.431701004006073
11.95,34.0,7.6,14.3,0.5499999999999972,7.599999999999994,-33.45,5.276957402341123,17385.4,Santiago,Metropolitana,5.276714276919398,0.9912155402515417,0.9911698719472765,10.24115,19725.370989859814,0.1660782178406985,1.0164424514200299,7.6,0.15775657406102012,63.05964095797642,11.844479969769953
3.26,38.0,3.1,19.6,4.549999999999997,3.0999999999999943,-33.45,5.276957402341123,4442.2,Santiago,Metropolitana,5.26032699545001,0.9985366703262117,0.9953897676970839,2.62104,5048.357496888744,0.1555522873070566,1.1360239162929744,3.1,0.15775657406102012,17.20288113163206,3.2449706426924934
13.7,18.7,353.6,19.4,-14.750000000000004,-6.399999999999977,-33.45,5.276957402341123,18126.5,Santiago,Metropolitana,5.103060225755854,0.9937679191605964,0.9610192304472144,11.0422,21268.264945267867,0.15103906276039064,0.5590433482810164,6.399999999999977,0.15775657406102012,72.29431641207339,13.165963457126836
11.43,28.0,321.6,17.1,-5.450000000000003,-38.39999999999998,-33.45,5.276957402341123,15145.8,Santiago,Metropolitana,5.25310270815181,0.7836934573258401,0.7801507401239958,9.47547,18250.602818363855,0.15126619446541784,0.8370702541106128,38.39999999999998,0.15775657406102012,60.31562310875904,8.917122959617272
2.89,24.9,323.1,10.7,-8.550000000000004,-36.89999999999998,-33.45,5.276957402341123,4119.7,Santiago,Metropolitana,5.21831192962501,0.7996846584870908,0.7907973620309942,2.5807700000000002,4970.793874662565,0.1627285080027176,0.7443946188340806,36.89999999999998,0.15775657406102012,15.250406892765847,2.285404376269573
10.99,18.3,345.4,15.9,-15.150000000000002,-14.600000000000025,-33.45,5.276957402341123,15047.5,Santiago,Metropolitana,5.093556379563795,0.9677091704819711,0.9340763707290954,9.24259,17802.055106815977,0.15630128676546964,0.547085201793722,14.600000000000023,0.15775657406102012,57.99376185172895,10.265499314312759
10.21,34.4,359.8,19.9,0.9499999999999956,-0.2000000000000454,-33.45,5.276957402341123,13909.2,Santiago,Metropolitana,5.276232055725738,0.9999939076577904,0.9998564530336534,8.178210000000002,15751.964016051077,0.15551500677552224,1.0284005979073243,0.19999999999998863,0.15775657406102012,53.87773507790288,10.208534385473602
11.85,15.5,344.8,19.5,-17.950000000000003,-15.200000000000044,-33.45,5.276957402341123,15297.9,Santiago,Metropolitana,5.020105840157719,0.9650164944723113,0.9180451101613447,9.53925,18373.448803603133,0.14737009421420727,0.46337817638266066,15.199999999999989,0.15775657406102012,62.53194521774231,10.878834555411935
12.77,22.9,15.6,11.1,-10.550000000000004,15.599999999999994,-33.45,5.276957402341123,18805.2,Santiago,Metropolitana,5.187753090137497,0.9631625667976582,0.94688078777982,11.35253,21865.98828486188,0.16810589888544428,0.6846038863976083,15.6,0.15775657406102012,67.38674602789614,12.091667659948302
11.34,29.2,353.0,14.0,-4.2500000000000036,-7.0,-33.45,5.276957402341123,16513.3,Santiago,Metropolitana,5.262446746246787,0.992546151641322,0.9898168334440905,9.7524,18783.994770265923,0.16623279617952375,0.8729446935724962,7.0,0.15775657406102012,59.84069694254834,11.224522891255987
9.62,26.8,335.9,13.2,-6.650000000000002,-24.100000000000023,-33.45,5.276957402341123,13800.8,Santiago,Metropolitana,5.24145448559237,0.9128341772330426,0.9066927071909795,8.350159999999999,16083.155097297453,0.16376650623225966,0.8011958146487294,24.100000000000023,0.15775657406102012,50.76433021052161,8.722383843177223
6.19,36.6,353.0,11.3,3.1499999999999986,-7.0,-33.45,5.276957402341123,9309.1,Santiago,Metropolitana,5.268984433948524,0.992546151641322,0.9910465111303484,5.490530000000001,10575.251918090744,0.17167732607460848,1.094170403587444,7.0,0.15775657406102012,32.66436632049155,6.134577903896857
11.06,35.9,5.6,16.9,2.4499999999999957,5.599999999999994,-33.45,5.276957402341123,15594.2,Santiago,Metropolitana,5.272133768634756,0.9952273999818312,0.9943176688496596,9.19086,17702.418499471543,0.16095477552907758,1.0732436472346785,5.6,0.15775657406102012,58.363148869892825,10.997153417477236
14.44,40.6,8.1,12.7,7.149999999999999,8.099999999999994,-33.45,5.276957402341123,21209.4,Santiago,Metropolitana,5.23592218482987,0.9900236577165575,0.9823249341836251,12.606119999999999,24280.514760812173,0.1676706636815543,1.2137518684603885,8.1,0.15775657406102012,76.19926488980582,14.184772049611546
9.64,39.5,47.0,13.4,6.049999999999997,47.0,-33.45,5.276957402341123,12939.5,Santiago,Metropolitana,5.2475663242631665,0.6819983600624985,0.6781998327064235,8.34824,16079.457005549897,0.15322737262926542,1.1808669656203288,47.0,0.15775657406102012,50.86986935856843,6.537846387289923
10.64,42.6,343.3,10.9,9.15,-16.700000000000045,-33.45,5.276957402341123,15743.0,Santiago,Metropolitana,5.209810292650746,0.9578224948453147,0.9456345980666225,9.48024,18259.7902650492,0.16890471040615235,1.2735426008968609,16.69999999999999,0.15775657406102012,56.146826760909555,10.061552123428864
7.68,33.4,358.2,15.0,-0.0500000000000042,-1.7999999999999543,-33.45,5.276957402341123,11106.6,Santiago,Metropolitana,5.276955393024815,0.9995065603657316,0.999506179781869,6.528,12573.51194170624,0.1650881135844749,0.9985052316890881,1.8000000000000114,0.15775657406102012,40.527032849979825,7.676207460724753
11.83,35.9,10.7,11.6,2.4499999999999957,10.699999999999989,-33.45,5.276957402341123,17694.7,Santiago,Metropolitana,5.272133768634756,0.9826127965436152,0.981714596341428,10.45772,20142.50418244795,0.17074749977805825,1.0732436472346785,10.7,0.15775657406102012,62.42640606969549,11.613683674719093
14.97,37.5,359.4,14.3,4.049999999999997,-0.6000000000000227,-33.45,5.276957402341123,21755.8,Santiago,Metropolitana,5.2637797654048075,0.9999451693655121,0.9974481027050393,12.82929,24710.36014378255,0.1659010562982891,1.1210762331838564,0.6000000000000227,0.15775657406102012,78.99605231304662,14.931798097494438
4.09,34.6,347.5,11.4,1.1499999999999986,-12.5,-33.45,5.276957402341123,6114.9,Santiago,Metropolitana,5.275894509630351,0.9762960071199334,0.9760993601071939,3.6237399999999997,6979.6473902632615,0.1706718692433935,1.0343796711509716,12.5,0.15775657406102012,21.582755775575194,3.992246382838423
4.63,30.3,321.3,19.5,-3.150000000000002,-38.69999999999999,-33.45,5.276957402341123,5969.4,Santiago,Metropolitana,5.268984433948524,0.7804304073383299,0.7792512530462047,3.7271499999999995,7178.824300479536,0.14717891061865737,0.905829596412556,38.69999999999999,0.15775657406102012,24.4323127728394,3.6079333016039277
9.01,30.8,347.2,11.4,-2.650000000000002,-12.799999999999956,-33.45,5.276957402341123,13473.3,Santiago,Metropolitana,5.271314238558655,0.9751493543055634,0.9741065322588526,7.98286,15375.702441631294,0.17070454441792227,0.9207772795216741,12.800000000000011,0.15775657406102012,47.54538619509352,8.77669985565226
8.26,26.9,333.2,15.2,-6.550000000000004,-26.799999999999955,-33.45,5.276957402341123,11505.6,Santiago,Metropolitana,5.242513059845606,0.8925858184521258,0.8867596331538008,7.00448,13491.255043725878,0.15901024909615577,0.8041853512705529,26.80000000000001,0.15775657406102012,43.58766814333768,7.324634569850394
9.43,36.8,316.8,12.0,3.3499999999999943,-43.19999999999999,-33.45,5.276957402341123,13105.2,Santiago,Metropolitana,5.267940150143854,0.7289686274214117,0.7277229675730984,8.298399999999999,15983.460707269463,0.15864553523438749,1.100149476831091,43.19999999999999,0.15775657406102012,49.76170830407679,6.862427584214318
2.64,32.7,340.1,10.8,-0.75,-19.899999999999977,-33.45,5.276957402341123,3942.7,Santiago,Metropolitana,5.276505312598603,0.9402881270104191,0.9402075702454457,2.35488,4535.709528383149,0.17048481389234812,0.9775784753363229,19.899999999999977,0.15775657406102012,13.931167542180566,2.4821479854479764
7.26,28.1,333.8,12.0,-5.350000000000001,-26.200000000000045,-33.45,5.276957402341123,10528.0,Santiago,Metropolitana,5.253969448253398,0.897258369674328,0.8933496524658566,6.3888,12305.400290008094,0.16554083801904476,0.8400597907324364,26.19999999999999,0.15775657406102012,38.310710740996555,6.485718476902119
9.58,28.2,14.6,10.5,-5.2500000000000036,14.599999999999994,-33.45,5.276957402341123,14391.6,Santiago,Metropolitana,5.254820183852877,0.9677091704819712,0.9636495604251354,8.5741,16514.483569145752,0.17149026224726172,0.84304932735426,14.6,0.15775657406102012,50.55325191442796,9.231762788872796
9.61,23.8,15.0,11.4,-9.650000000000002,15.0,-33.45,5.276957402341123,14148.1,Santiago,Metropolitana,5.202289132994722,0.9659258262890683,0.9522580999333469,8.51446,16399.61159423715,0.16806242546054104,0.7115097159940209,15.0,0.15775657406102012,50.71156063649819,9.151200340359463
10.55,41.3,337.4,14.9,7.849999999999994,-22.600000000000023,-33.45,5.276957402341123,14819.9,Santiago,Metropolitana,5.22750718786386,0.9232102171129808,0.9145588409954506,8.97805,17292.527403222382,0.16035728970546861,1.2346786248131538,22.600000000000023,0.15775657406102012,55.671900594698855,9.648595772502004
11.36,34.1,353.5,16.5,0.6499999999999986,-6.5,-33.45,5.276957402341123,16104.7,Santiago,Metropolitana,5.276617831505506,0.9935718556765875,0.993507919586232,9.4856,18270.11410451114,0.16183416136085924,1.0194319880418534,6.5,0.15775657406102012,59.94623609059516,11.286249966499595
10.34,26.5,313.5,10.9,-6.950000000000003,-46.5,-33.45,5.276957402341123,14297.6,Santiago,Metropolitana,5.238182977698079,0.6883545756937539,0.6832966321501712,9.21294,17744.94655456849,0.15784778711039277,0.7922272047832585,46.5,0.15775657406102012,54.563739540207216,7.06528717643277
12.27,39.9,347.6,14.4,6.449999999999996,-12.399999999999975,-33.45,5.276957402341123,17647.2,Santiago,Metropolitana,5.243555664494878,0.976672278334168,0.9704902023924257,10.50312,20229.94864356214,0.16418260374451554,1.1928251121076232,12.399999999999977,0.15775657406102012,64.74826732672558,11.907914783355062
10.12,29.0,10.0,15.8,-4.450000000000003,10.0,-33.45,5.276957402341123,14392.4,Santiago,Metropolitana,5.26104960583589,0.984807753012208,0.981838973820482,8.52104,16412.28526283035,0.16234862021044272,0.8669656203288489,10.0,0.15775657406102012,53.40280891169216,9.936210415063277
8.99,22.2,20.6,12.3,-11.250000000000004,20.59999999999999,-33.45,5.276957402341123,12928.1,Santiago,Metropolitana,5.175562145531041,0.9360595357389734,0.9180734142338667,7.8842300000000005,15185.732238994886,0.16416134619389375,0.663677130044843,20.6,0.15775657406102012,47.4398470470467,8.253479993962461
9.88,41.6,342.2,13.7,8.149999999999999,-17.799999999999955,-33.45,5.276957402341123,14177.0,Santiago,Metropolitana,5.223661827738047,0.9521293927421389,0.9425131917358246,8.526440000000001,16422.68614587037,0.16380354204795444,1.2436472346786247,17.80000000000001,0.15775657406102012,52.13633913513031,9.312030334349947
3.32,29.2,26.3,10.7,-4.2500000000000036,26.30000000000001,-33.45,5.276957402341123,4888.3,Santiago,Metropolitana,5.262446746246787,0.8964864303834404,0.8940212586390632,2.96476,5710.392963280177,0.16807985366122025,0.8729446935724962,26.3,0.15775657406102012,17.51949857577253,2.9681505786816897
5.55,30.2,322.1,12.2,-3.2500000000000036,-37.89999999999998,-33.45,5.276957402341123,7826.5,Santiago,Metropolitana,5.268470316383322,0.789084084834691,0.7878149776683239,4.8729,9385.641289941841,0.16097947262330825,0.9028400597907323,37.89999999999998,0.15775657406102012,29.287113582993236,4.372373126059197
8.86,33.8,328.8,14.7,0.3499999999999943,-31.19999999999999,-33.45,5.276957402341123,12378.4,Santiago,Metropolitana,5.276858946141958,0.8553642601605067,0.8553483009803322,7.55758,14556.575119546607,0.15948751249780968,1.0104633781763825,31.19999999999999,0.15775657406102012,46.75384258474235,7.578385946685743
13.35,42.6,17.7,19.9,9.15,17.69999999999999,-33.45,5.276957402341123,17736.9,Santiago,Metropolitana,5.209810292650746,0.9526614812535863,0.9405392562473447,10.69335,20596.348639988424,0.15166743625262943,1.2735426008968609,17.7,0.15775657406102012,70.447381321254,12.556199070902052
10.83,33.6,41.8,20.0,0.1499999999999985,41.80000000000001,-33.45,5.276957402341123,13769.0,Santiago,Metropolitana,5.276939318503535,0.745475999682862,0.7454734449783464,8.664,16687.639010867475,0.14513422465078823,1.0044843049327354,41.8,0.15775657406102012,57.14944866735437,8.073477409115492
3.18,23.9,12.3,19.8,-9.550000000000004,12.300000000000011,-33.45,5.276957402341123,4245.7,Santiago,Metropolitana,5.203825077645872,0.9770455744352636,0.9635048901462531,2.5503600000000004,4912.221494431668,0.15241161942505957,0.7144992526158445,12.3,0.15775657406102012,16.780724539444773,3.063945550665085
9.7,37.8,359.0,14.2,4.349999999999994,-1.0,-33.45,5.276957402341123,14106.4,Santiago,Metropolitana,5.2617561901522745,0.9998476951563913,0.9969674564484077,8.3226,16030.072072004346,0.16601233347455632,1.130044843049327,1.0,0.15775657406102012,51.18648680270889,9.670584327549554
4.88,29.6,305.1,10.8,-3.8500000000000014,-54.89999999999998,-33.45,5.276957402341123,6557.7,Santiago,Metropolitana,5.265048647067534,0.5750052520432789,0.5737076109396054,4.35296,8384.190340344609,0.15340079721536043,0.8849028400597907,54.89999999999998,0.15775657406102012,25.75155212342468,2.7996931413852746
11.54,48.6,309.4,13.2,15.15,-50.60000000000002,-33.45,5.276957402341123,14867.7,Santiago,Metropolitana,5.093556379563795,0.6347305132022673,0.612670409920473,10.01672,19293.09873418011,0.14707331259941597,1.452914798206278,50.60000000000002,0.15775657406102012,60.89608842301656,7.0702165304822575
12.76,33.4,3.2,12.4,-0.0500000000000042,3.1999999999999886,-33.45,5.276957402341123,19001.4,Santiago,Metropolitana,5.276955393024815,0.998440764181981,0.9984403840039434,11.17776,21529.365631361266,0.1699929145016533,0.9985052316890881,3.2,0.15775657406102012,67.33397645387274,12.740099299890318
9.71,15.6,351.0,10.1,-17.85,-9.0,-33.45,5.276957402341123,14085.6,Santiago,Metropolitana,5.022936602889952,0.9876883405951378,0.9401432567983141,8.72929,16813.39339117906,0.16559682857666858,0.46636771300448426,9.0,0.15775657406102012,51.239256376732314,9.128791023511631
9.69,36.3,332.4,11.0,2.8499999999999943,-27.600000000000023,-33.45,5.276957402341123,14227.9,Santiago,Metropolitana,5.270430479182083,0.8862035792312145,0.8851074584510197,8.6241,16610.78804173848,0.16761501524426162,1.085201793721973,27.600000000000023,0.15775657406102012,51.133717228685484,8.57669127239038
6.4,49.0,1.6,14.5,15.549999999999995,1.5999999999999943,-33.45,5.276957402341123,8962.9,Santiago,Metropolitana,5.0838042806197326,0.9996101150403544,0.9630212628850073,5.472,10539.56148054788,0.15986907819634702,1.4648729446935724,1.6,0.15775657406102012,33.77252737498319,6.163336082464047
7.8,46.1,2.9,13.4,12.65,2.9000000000000057,-33.45,5.276957402341123,11208.9,Santiago,Metropolitana,5.148864667490219,0.9987193571841861,0.9744764679477667,6.7547999999999995,13010.349029386842,0.16404548647699332,1.3781763826606874,2.9,0.15775657406102012,41.160267738260764,7.60091644999258
13.23,48.1,23.6,11.8,14.65,23.59999999999999,-33.45,5.276957402341123,18797.1,Santiago,Metropolitana,5.10539734326346,0.9163627295622396,0.8865707050993323,11.66886,22475.26816116702,0.16219105602667244,1.4379671150971598,23.6,0.15775657406102012,69.81414643297306,11.729330428464166
11.4,25.3,3.4,17.2,-8.150000000000002,3.4000000000000057,-33.45,5.276957402341123,15894.7,Santiago,Metropolitana,5.223661827738047,0.9982398279237653,0.9881579263345521,9.439200000000001,18180.743553945093,0.1591634623087399,0.7563527653213752,3.4,0.15775657406102012,60.15731438668881,11.265000360213895
8.76,40.7,30.7,13.6,7.25,30.69999999999999,-33.45,5.276957402341123,12310.9,Santiago,Metropolitana,5.234767862371406,0.8598522715968736,0.8529777094174452,7.568639999999999,14577.877668884117,0.16042852526010717,1.2167414050822123,30.7,0.15775657406102012,46.22614684450824,7.4720847344968195
6.79,27.7,0.2,18.5,-5.7500000000000036,0.1999999999999886,-33.45,5.276957402341123,9356.8,Santiago,Metropolitana,5.250406487480528,0.9999939076577904,0.9949624565622107,5.533849999999999,10658.69011314508,0.15730896228001154,0.8281016442451419,0.2,0.15775657406102012,35.83054076189623,6.7557950800574105
2.65,35.2,357.1,12.4,1.75,-2.8999999999999773,-33.45,5.276957402341123,3951.5,Santiago,Metropolitana,5.2744961810543955,0.9987193571841863,0.9982535453244433,2.3214,4471.22405353506,0.17022055656069612,1.0523168908819134,2.8999999999999773,0.15775657406102012,13.983937116203977,2.6453718951097747
3.86,23.3,26.6,15.4,-10.150000000000002,26.59999999999999,-33.45,5.276957402341123,5319.0,Santiago,Metropolitana,5.1943717988797395,0.8941542368393682,0.8801605162904451,3.26556,6289.760670398014,0.15730357016111862,0.6965620328849028,26.6,0.15775657406102012,20.369055573036736,3.397419592881118
4.51,28.3,335.5,11.8,-5.150000000000002,-24.5,-33.45,5.276957402341123,6580.3,Santiago,Metropolitana,5.255654912358763,0.9099612708765432,0.9062878584573745,3.97782,7661.637143375907,0.16655782684850512,0.8460388639760836,24.5,0.15775657406102012,23.799077884558464,4.087358241642758
6.85,28.0,70.4,15.0,-5.450000000000003,70.4,-33.45,5.276957402341123,8066.2,Santiago,Metropolitana,5.25310270815181,0.33545156975025486,0.3339351476907993,5.8225,11214.655833422885,0.13442322434423223,0.8370702541106128,70.4,0.15775657406102012,36.14715820603669,2.287455761681975
14.27,40.6,9.4,11.5,7.149999999999999,9.400000000000006,-33.45,5.276957402341123,21236.5,Santiago,Metropolitana,5.23592218482987,0.9865721616069694,0.9789002779521707,12.62895,24324.487382998013,0.16988493278679606,1.2137518684603885,9.4,0.15775657406102012,75.30218213140783,13.968906966377476
8.57,39.9,9.5,11.6,6.449999999999996,9.5,-33.45,5.276957402341123,12752.2,Santiago,Metropolitana,5.243555664494878,0.9862856015372314,0.9800426758146442,7.575880000000001,14591.822556515546,0.1698635465119377,1.1928251121076232,9.5,0.15775657406102012,45.22352493806343,8.3989657317315
5.05,35.7,13.1,16.1,2.25,13.099999999999994,-33.45,5.276957402341123,7155.0,Santiago,Metropolitana,5.27288905942467,0.9739759672790517,0.9732250671058726,4.236949999999999,8160.744703034965,0.16173877661738775,1.0672645739910314,13.1,0.15775657406102012,26.648634881822673,4.914786588884657
3.37,22.6,46.9,12.6,-10.85,46.900000000000006,-33.45,5.276957402341123,4517.7,Santiago,Metropolitana,5.182623111753937,0.683273773680799,0.6710591314537436,2.94538,5673.065349703237,0.1530323970570302,0.6756352765321375,46.9,0.15775657406102012,17.78334644588959,2.261469272999116
6.4,31.0,19.8,11.7,-2.450000000000003,19.80000000000001,-33.45,5.276957402341123,9452.6,Santiago,Metropolitana,5.272133768634756,0.9408807689542255,0.9400207157370463,5.6512,10884.716710320208,0.1686037385844749,0.9267563527653213,19.8,0.15775657406102012,33.77252737498319,6.0161325807170964
12.6,27.5,319.9,19.3,-5.950000000000003,-40.10000000000002,-33.45,5.276957402341123,16160.8,Santiago,Metropolitana,5.248529034226576,0.7649214009184315,0.7608005665993299,10.168199999999999,19584.862764347028,0.14641588751177792,0.8221225710014947,40.10000000000002,0.15775657406102012,66.48966326949815,9.586087139151557
6.98,40.4,35.1,10.4,6.949999999999996,35.099999999999994,-33.45,5.276957402341123,10067.9,Santiago,Metropolitana,5.238182977698079,0.8181497174250235,0.8121380553731468,6.25408,12045.917519054254,0.16465668380630893,1.2077727952167412,35.1,0.15775657406102012,36.833162668341046,5.668723626504565
12.04,42.9,351.5,15.7,9.449999999999996,-8.5,-33.45,5.276957402341123,16993.9,Santiago,Metropolitana,5.205345170543364,0.9890158633619168,0.975594183431866,10.149719999999999,19549.268631276755,0.16112482743973666,1.2825112107623318,8.5,0.15775657406102012,63.53456712418712,11.746153968519666
12.44,41.9,2.7,15.5,8.449999999999996,2.6999999999999886,-33.45,5.276957402341123,17674.2,Santiago,Metropolitana,5.219673258284513,0.99888987496197,0.9880464007530205,10.5118,20246.667100004237,0.1621867154120601,1.2526158445440956,2.7,0.15775657406102012,65.64535008512357,12.291297225367575
3.44,27.4,328.0,12.5,-6.050000000000004,-32.0,-33.45,5.276957402341123,4894.0,Santiago,Metropolitana,5.2475663242631665,0.848048096156426,0.843324721319832,3.01,5797.529250082075,0.16240575554847617,0.819133034379671,32.0,0.15775657406102012,18.152733464053465,2.901037041340222
