system_size_kw,tilt,azimuth,losses,tilt_deviation,azimuth_deviation,latitude,solrad_annual,ac_annual,city,region
14.08,33.4,34.6,11.4,-0.05000000000000426,34.599999999999994,-33.45,5.276957402341123,20253.1,Santiago,Metropolitana
14.75,40.0,16.0,13.1,6.549999999999997,16.0,-33.45,5.276957402341123,21457.3,Santiago,Metropolitana
2.55,27.8,40.7,14.5,-5.650000000000002,40.69999999999999,-33.45,5.276957402341123,3462.2,Santiago,Metropolitana
7.78,39.6,358.5,13.2,6.149999999999999,-1.5,-33.45,5.276957402341123,11420.8,Santiago,Metropolitana
9.11,27.4,59.8,13.9,-6.050000000000004,59.80000000000001,-33.45,5.276957402341123,11505.8,Santiago,Metropolitana
3.91,42.2,347.9,18.2,8.75,-12.100000000000023,-33.45,5.276957402341123,5342.8,Santiago,Metropolitana
6.37,51.1,340.8,12.6,17.65,-19.200000000000045,-33.45,5.276957402341123,8900.4,Santiago,Metropolitana
14.84,32.5,329.7,17.5,-0.9500000000000028,-30.30000000000001,-33.45,5.276957402341123,20106.9,Santiago,Metropolitana
2.21,15.9,58.3,10.7,-17.550000000000004,58.30000000000001,-33.45,5.276957402341123,2795.3,Santiago,Metropolitana
7.88,29.1,20.5,17.7,-4.350000000000001,20.5,-33.45,5.276957402341123,10830.4,Santiago,Metropolitana
12.95,43.3,351.6,17.9,9.849999999999994,-8.399999999999977,-33.45,5.276957402341123,17768.4,Santiago,Metropolitana
6.21,37.9,31.2,14.0,4.449999999999996,31.19999999999999,-33.45,5.276957402341123,8720.3,Santiago,Metropolitana
8.24,35.4,17.2,17.2,1.9499999999999957,17.19999999999999,-33.45,5.276957402341123,11458.4,Santiago,Metropolitana
14.71,41.5,49.2,19.2,8.049999999999997,49.19999999999999,-33.45,5.276957402341123,18216.3,Santiago,Metropolitana
8.17,37.3,321.3,18.0,3.8499999999999943,-38.69999999999999,-33.45,5.276957402341123,10728.5,Santiago,Metropolitana
3.7,43.2,353.4,13.9,9.75,-6.600000000000023,-33.45,5.276957402341123,5333.1,Santiago,Metropolitana
2.67,40.8,348.4,14.8,7.349999999999994,-11.600000000000023,-33.45,5.276957402341123,3818.8,Santiago,Metropolitana
14.29,45.6,310.7,17.8,12.149999999999999,-49.30000000000001,-33.45,5.276957402341123,17746.2,Santiago,Metropolitana
5.46,36.3,26.5,12.9,2.8499999999999943,26.5,-33.45,5.276957402341123,7853.4,Santiago,Metropolitana
8.55,40.7,353.2,18.0,7.25,-6.7999999999999545,-33.45,5.276957402341123,11805.5,Santiago,Metropolitana
3.18,31.0,18.5,13.3,-2.450000000000003,18.5,-33.45,5.276957402341123,4623.2,Santiago,Metropolitana
7.51,28.6,59.0,18.1,-4.850000000000001,59.0,-33.45,5.276957402341123,9073.4,Santiago,Metropolitana
14.09,47.1,351.2,10.9,13.649999999999999,-8.799999999999955,-33.45,5.276957402341123,20694.1,Santiago,Metropolitana
8.53,35.2,349.5,10.4,1.75,-10.5,-33.45,5.276957402341123,12932.5,Santiago,Metropolitana
14.62,39.9,3.0,20.0,6.449999999999996,3.0,-33.45,5.276957402341123,19770.3,Santiago,Metropolitana
5.36,34.4,24.7,18.7,0.9499999999999957,24.69999999999999,-33.45,5.276957402341123,7245.4,Santiago,Metropolitana
8.56,28.8,345.8,18.8,-4.650000000000002,-14.200000000000045,-33.45,5.276957402341123,11685.5,Santiago,Metropolitana
13.17,33.5,344.2,19.5,0.04999999999999716,-15.799999999999955,-33.45,5.276957402341123,17861.4,Santiago,Metropolitana
7.83,44.9,26.4,14.4,11.449999999999996,26.400000000000006,-33.45,5.276957402341123,10872.5,Santiago,Metropolitana
5.63,37.9,9.5,12.9,4.449999999999996,9.5,-33.45,5.276957402341123,8293.8,Santiago,Metropolitana
13.12,19.8,308.9,11.3,-13.650000000000002,-51.10000000000002,-33.45,5.276957402341123,17348.1,Santiago,Metropolitana
7.07,31.7,329.4,15.0,-1.7500000000000036,-30.600000000000023,-33.45,5.276957402341123,9848.9,Santiago,Metropolitana
8.9,47.7,37.5,12.2,14.25,37.5,-33.45,5.276957402341123,12194.0,Santiago,Metropolitana
14.69,31.7,10.0,19.4,-1.7500000000000036,10.0,-33.45,5.276957402341123,20066.7,Santiago,Metropolitana
4.42,19.0,340.9,10.0,-14.450000000000003,-19.100000000000023,-33.45,5.276957402341123,6465.3,Santiago,Metropolitana
5.92,48.6,355.7,11.4,15.149999999999999,-4.2999999999999545,-33.45,5.276957402341123,8598.4,Santiago,Metropolitana
2.4,38.9,0.3,12.5,5.449999999999996,0.30000000000001137,-33.45,5.276957402341123,3562.3,Santiago,Metropolitana
7.09,32.9,18.4,12.0,-0.5500000000000043,18.400000000000006,-33.45,5.276957402341123,10480.5,Santiago,Metropolitana
4.6,30.5,326.0,12.3,-2.950000000000003,-34.0,-33.45,5.276957402341123,6559.3,Santiago,Metropolitana
10.84,42.1,339.0,16.6,8.649999999999999,-21.0,-33.45,5.276957402341123,14951.8,Santiago,Metropolitana
4.36,29.1,6.8,13.3,-4.350000000000001,6.800000000000011,-33.45,5.276957402341123,6396.4,Santiago,Metropolitana
10.77,42.6,357.5,16.2,9.149999999999999,-2.5,-33.45,5.276957402341123,15160.5,Santiago,Metropolitana
5.43,37.8,14.3,18.9,4.349999999999994,14.300000000000011,-33.45,5.276957402341123,7402.7,Santiago,Metropolitana
6.62,35.4,329.3,16.0,1.9499999999999957,-30.69999999999999,-33.45,5.276957402341123,9107.4,Santiago,Metropolitana
6.54,34.6,8.9,16.9,1.1499999999999986,8.900000000000006,-33.45,5.276957402341123,9200.6,Santiago,Metropolitana
11.32,32.1,27.3,13.7,-1.3500000000000014,27.30000000000001,-33.45,5.276957402341123,16145.0,Santiago,Metropolitana
8.06,41.8,12.2,11.6,8.349999999999994,12.199999999999989,-33.45,5.276957402341123,11927.6,Santiago,Metropolitana
6.7,26.5,3.5,13.2,-6.950000000000003,3.5,-33.45,5.276957402341123,9808.2,Santiago,Metropolitana
13.08,20.5,357.6,19.6,-12.950000000000003,-2.3999999999999773,-33.45,5.276957402341123,17419.8,Santiago,Metropolitana
9.44,38.4,339.1,16.2,4.949999999999996,-20.899999999999977,-33.45,5.276957402341123,13172.5,Santiago,Metropolitana
4.78,38.5,358.2,12.8,5.049999999999997,-1.7999999999999545,-33.45,5.276957402341123,7061.7,Santiago,Metropolitana
13.7,37.3,31.5,14.5,3.8499999999999943,31.5,-33.45,5.276957402341123,19129.0,Santiago,Metropolitana
6.45,36.7,357.0,18.4,3.25,-3.0,-33.45,5.276957402341123,8944.2,Santiago,Metropolitana
2.51,30.9,337.8,16.7,-2.5500000000000043,-22.200000000000045,-33.45,5.276957402341123,3481.5,Santiago,Metropolitana
8.43,39.7,347.7,15.6,6.25,-12.299999999999955,-33.45,5.276957402341123,11956.1,Santiago,Metropolitana
3.61,33.1,5.0,18.9,-0.3500000000000014,5.0,-33.45,5.276957402341123,4978.6,Santiago,Metropolitana
5.1,29.6,350.7,16.7,-3.8500000000000014,-9.299999999999955,-33.45,5.276957402341123,7182.0,Santiago,Metropolitana
11.71,31.0,12.1,16.4,-2.450000000000003,12.099999999999994,-33.45,5.276957402341123,16537.3,Santiago,Metropolitana
3.7,49.6,13.1,11.9,16.15,13.099999999999994,-33.45,5.276957402341123,5289.5,Santiago,Metropolitana
12.49,19.6,22.2,11.1,-13.850000000000001,22.19999999999999,-33.45,5.276957402341123,17995.5,Santiago,Metropolitana
14.18,37.4,35.6,19.7,3.9499999999999957,35.599999999999994,-33.45,5.276957402341123,18403.5,Santiago,Metropolitana
9.88,20.0,24.9,16.0,-13.450000000000003,24.900000000000006,-33.45,5.276957402341123,13413.3,Santiago,Metropolitana
11.23,32.6,336.6,14.2,-0.8500000000000014,-23.399999999999977,-33.45,5.276957402341123,16059.6,Santiago,Metropolitana
11.28,30.0,337.4,15.9,-3.450000000000003,-22.600000000000023,-33.45,5.276957402341123,15788.4,Santiago,Metropolitana
14.91,16.8,358.1,10.6,-16.650000000000002,-1.8999999999999773,-33.45,5.276957402341123,21701.9,Santiago,Metropolitana
6.44,36.6,348.7,18.2,3.1499999999999986,-11.299999999999955,-33.45,5.276957402341123,8899.8,Santiago,Metropolitana
4.12,30.4,331.5,12.2,-3.0500000000000043,-28.5,-33.45,5.276957402341123,5952.7,Santiago,Metropolitana
8.75,16.7,349.0,18.0,-16.750000000000004,-11.0,-33.45,5.276957402341123,11619.7,Santiago,Metropolitana
8.93,40.2,348.1,15.3,6.75,-11.899999999999977,-33.45,5.276957402341123,12702.8,Santiago,Metropolitana
4.31,44.9,343.2,12.8,11.449999999999996,-16.799999999999955,-33.45,5.276957402341123,6202.9,Santiago,Metropolitana
9.97,45.4,352.1,10.3,11.949999999999996,-7.899999999999977,-33.45,5.276957402341123,14845.6,Santiago,Metropolitana
2.18,36.3,29.5,18.2,2.8499999999999943,29.5,-33.45,5.276957402341123,2935.6,Santiago,Metropolitana
14.06,33.8,5.0,11.8,0.3499999999999943,5.0,-33.45,5.276957402341123,21076.6,Santiago,Metropolitana
5.44,44.1,61.8,10.5,10.649999999999999,61.80000000000001,-33.45,5.276957402341123,6980.9,Santiago,Metropolitana
2.51,46.9,4.3,17.6,13.449999999999996,4.300000000000011,-33.45,5.276957402341123,3425.8,Santiago,Metropolitana
3.41,42.5,352.7,13.5,9.049999999999997,-7.2999999999999545,-33.45,5.276957402341123,4939.5,Santiago,Metropolitana
5.12,25.9,0.1,13.9,-7.550000000000004,0.09999999999999432,-33.45,5.276957402341123,7437.4,Santiago,Metropolitana
5.56,35.1,6.4,12.5,1.6499999999999986,6.400000000000006,-33.45,5.276957402341123,8261.1,Santiago,Metropolitana
2.43,37.0,10.9,18.6,3.549999999999997,10.900000000000006,-33.45,5.276957402341123,3337.9,Santiago,Metropolitana
5.63,19.0,51.9,13.0,-14.450000000000003,51.900000000000006,-33.45,5.276957402341123,7255.8,Santiago,Metropolitana
4.51,37.2,338.9,12.1,3.75,-21.100000000000023,-33.45,5.276957402341123,6610.4,Santiago,Metropolitana
6.92,51.6,21.5,13.1,18.15,21.5,-33.45,5.276957402341123,9549.4,Santiago,Metropolitana
7.01,38.6,5.2,12.0,5.149999999999999,5.199999999999989,-33.45,5.276957402341123,10430.1,Santiago,Metropolitana
6.41,45.2,320.7,13.2,11.75,-39.30000000000001,-33.45,5.276957402341123,8722.0,Santiago,Metropolitana
6.26,34.9,19.3,10.8,1.4499999999999957,19.30000000000001,-33.45,5.276957402341123,9360.5,Santiago,Metropolitana
3.17,32.9,31.7,11.6,-0.5500000000000043,31.69999999999999,-33.45,5.276957402341123,4579.9,Santiago,Metropolitana
2.33,36.5,338.6,14.2,3.049999999999997,-21.399999999999977,-33.45,5.276957402341123,3333.5,Santiago,Metropolitana
4.63,26.9,359.8,18.8,-6.550000000000004,-0.20000000000004547,-33.45,5.276957402341123,6349.0,Santiago,Metropolitana
11.84,25.7,316.9,10.6,-7.7500000000000036,-43.10000000000002,-33.45,5.276957402341123,16589.2,Santiago,Metropolitana
14.88,43.6,328.5,12.1,10.149999999999999,-31.5,-33.45,5.276957402341123,21070.1,Santiago,Metropolitana
14.07,44.4,26.2,19.1,10.949999999999996,26.19999999999999,-33.45,5.276957402341123,18513.3,Santiago,Metropolitana
8.55,25.5,348.3,18.9,-7.950000000000003,-11.700000000000045,-33.45,5.276957402341123,11625.5,Santiago,Metropolitana
8.91,41.2,332.3,16.8,7.75,-27.700000000000045,-33.45,5.276957402341123,12133.9,Santiago,Metropolitana
6.09,32.8,5.7,12.4,-0.6500000000000057,5.699999999999989,-33.45,5.276957402341123,9059.3,Santiago,Metropolitana
12.06,36.2,346.9,14.2,2.75,-13.100000000000023,-33.45,5.276957402341123,17465.2,Santiago,Metropolitana
11.94,37.1,348.2,12.1,3.6499999999999986,-11.799999999999955,-33.45,5.276957402341123,17717.8,Santiago,Metropolitana
12.98,41.4,18.5,11.3,7.949999999999996,18.5,-33.45,5.276957402341123,19135.8,Santiago,Metropolitana
13.64,34.1,331.0,13.8,0.6499999999999986,-29.0,-33.45,5.276957402341123,19357.2,Santiago,Metropolitana
7.65,44.7,337.4,15.8,11.25,-22.600000000000023,-33.45,5.276957402341123,10534.0,Santiago,Metropolitana
11.97,35.9,3.9,13.6,2.4499999999999957,3.9000000000000057,-33.45,5.276957402341123,17560.6,Santiago,Metropolitana
12.48,38.4,24.2,16.1,4.949999999999996,24.19999999999999,-33.45,5.276957402341123,17346.4,Santiago,Metropolitana
6.01,26.8,31.0,13.0,-6.650000000000002,31.0,-33.45,5.276957402341123,8515.2,Santiago,Metropolitana
14.08,50.7,343.4,13.5,17.25,-16.600000000000023,-33.45,5.276957402341123,19580.0,Santiago,Metropolitana
3.23,37.2,23.4,17.9,3.75,23.400000000000006,-33.45,5.276957402341123,4401.0,Santiago,Metropolitana
14.93,39.2,340.4,18.8,5.75,-19.600000000000023,-33.45,5.276957402341123,20213.2,Santiago,Metropolitana
12.01,20.6,45.7,13.2,-12.850000000000001,45.69999999999999,-33.45,5.276957402341123,15927.3,Santiago,Metropolitana
3.21,26.9,331.7,15.7,-6.550000000000004,-28.30000000000001,-33.45,5.276957402341123,4435.1,Santiago,Metropolitana
10.53,43.4,33.2,12.8,9.949999999999996,33.19999999999999,-33.45,5.276957402341123,14745.4,Santiago,Metropolitana
2.44,35.7,343.6,10.5,2.25,-16.399999999999977,-33.45,5.276957402341123,3677.9,Santiago,Metropolitana
12.01,18.1,50.3,17.4,-15.350000000000001,50.30000000000001,-33.45,5.276957402341123,14734.0,Santiago,Metropolitana
12.39,41.8,14.8,11.7,8.349999999999994,14.800000000000011,-33.45,5.276957402341123,18254.8,Santiago,Metropolitana
9.83,29.1,334.6,14.3,-4.350000000000001,-25.399999999999977,-33.45,5.276957402341123,13944.5,Santiago,Metropolitana
13.14,44.7,346.9,14.9,11.25,-13.100000000000023,-33.45,5.276957402341123,18532.7,Santiago,Metropolitana
3.27,32.7,19.5,11.8,-0.75,19.5,-33.45,5.276957402341123,4834.6,Santiago,Metropolitana
5.59,35.1,26.3,10.9,1.6499999999999986,26.30000000000001,-33.45,5.276957402341123,8235.8,Santiago,Metropolitana
7.38,42.9,358.2,13.5,9.449999999999996,-1.7999999999999545,-33.45,5.276957402341123,10716.8,Santiago,Metropolitana
2.55,26.3,1.1,19.5,-7.150000000000002,1.0999999999999943,-33.45,5.276957402341123,3465.0,Santiago,Metropolitana
7.83,25.5,19.0,16.2,-7.950000000000003,19.0,-33.45,5.276957402341123,10902.5,Santiago,Metropolitana
5.45,31.9,3.3,13.8,-1.5500000000000043,3.3000000000000114,-33.45,5.276957402341123,7978.4,Santiago,Metropolitana
7.11,40.1,327.7,10.4,6.649999999999999,-32.30000000000001,-33.45,5.276957402341123,10330.7,Santiago,Metropolitana
7.53,22.8,339.7,16.0,-10.650000000000002,-20.299999999999955,-33.45,5.276957402341123,10400.2,Santiago,Metropolitana
13.43,20.1,5.9,10.9,-13.350000000000001,5.900000000000006,-33.45,5.276957402341123,19772.6,Santiago,Metropolitana
5.51,40.0,30.4,15.4,6.549999999999997,30.400000000000006,-33.45,5.276957402341123,7603.5,Santiago,Metropolitana
13.62,28.6,40.4,17.5,-4.850000000000001,40.400000000000006,-33.45,5.276957402341123,17864.0,Santiago,Metropolitana
7.54,30.3,19.5,14.2,-3.150000000000002,19.5,-33.45,5.276957402341123,10818.8,Santiago,Metropolitana
6.26,18.6,7.2,13.0,-14.850000000000001,7.199999999999989,-33.45,5.276957402341123,8937.4,Santiago,Metropolitana
8.53,28.0,18.7,10.5,-5.450000000000003,18.69999999999999,-33.45,5.276957402341123,12760.3,Santiago,Metropolitana
7.43,33.4,343.3,10.2,-0.05000000000000426,-16.700000000000045,-33.45,5.276957402341123,11221.8,Santiago,Metropolitana
5.35,40.9,356.2,14.3,7.449999999999996,-3.7999999999999545,-33.45,5.276957402341123,7721.1,Santiago,Metropolitana
8.53,27.3,339.4,18.8,-6.150000000000002,-20.600000000000023,-33.45,5.276957402341123,11523.7,Santiago,Metropolitana
3.97,46.7,328.8,12.4,13.25,-31.19999999999999,-33.45,5.276957402341123,5546.5,Santiago,Metropolitana
6.58,28.0,8.3,15.7,-5.450000000000003,8.300000000000011,-33.45,5.276957402341123,9353.7,Santiago,Metropolitana
9.36,28.0,4.6,16.8,-5.450000000000003,4.599999999999994,-33.45,5.276957402341123,13159.0,Santiago,Metropolitana
7.37,45.7,17.2,10.6,12.25,17.19999999999999,-33.45,5.276957402341123,10830.1,Santiago,Metropolitana
12.71,35.1,13.7,11.5,1.6499999999999986,13.699999999999989,-33.45,5.276957402341123,18979.7,Santiago,Metropolitana
5.34,29.0,6.1,13.3,-4.450000000000003,6.099999999999994,-33.45,5.276957402341123,7834.0,Santiago,Metropolitana
14.61,32.2,13.9,16.7,-1.25,13.900000000000006,-33.45,5.276957402341123,20534.9,Santiago,Metropolitana
12.2,44.3,358.9,14.4,10.849999999999994,-1.1000000000000227,-33.45,5.276957402341123,17446.9,Santiago,Metropolitana
14.58,45.2,10.3,17.3,11.75,10.300000000000011,-33.45,5.276957402341123,19983.8,Santiago,Metropolitana
12.9,26.9,341.8,18.7,-6.550000000000004,-18.200000000000045,-33.45,5.276957402341123,17497.1,Santiago,Metropolitana
3.85,33.1,9.2,17.6,-0.3500000000000014,9.199999999999989,-33.45,5.276957402341123,5374.7,Santiago,Metropolitana
8.84,34.2,16.7,19.9,0.75,16.69999999999999,-33.45,5.276957402341123,11914.9,Santiago,Metropolitana
4.21,25.6,343.3,17.5,-7.850000000000001,-16.700000000000045,-33.45,5.276957402341123,5784.9,Santiago,Metropolitana
12.64,33.0,1.3,18.5,-0.45000000000000284,1.3000000000000114,-33.45,5.276957402341123,17508.3,Santiago,Metropolitana
9.59,33.5,344.4,18.3,0.04999999999999716,-15.600000000000023,-33.45,5.276957402341123,13203.0,Santiago,Metropolitana
5.42,42.6,346.8,17.3,9.149999999999999,-13.200000000000045,-33.45,5.276957402341123,7483.1,Santiago,Metropolitana
14.08,43.1,331.9,18.0,9.649999999999999,-28.100000000000023,-33.45,5.276957402341123,18778.3,Santiago,Metropolitana
3.5,30.8,31.6,19.3,-2.650000000000002,31.599999999999994,-33.45,5.276957402341123,4610.4,Santiago,Metropolitana
9.33,31.7,26.6,14.8,-1.7500000000000036,26.599999999999994,-33.45,5.276957402341123,13156.4,Santiago,Metropolitana
11.37,38.8,13.4,16.4,5.349999999999994,13.400000000000006,-33.45,5.276957402341123,15993.0,Santiago,Metropolitana
2.77,28.8,49.3,15.1,-4.650000000000002,49.30000000000001,-33.45,5.276957402341123,3614.1,Santiago,Metropolitana
9.77,38.2,355.3,18.5,4.75,-4.7000000000000455,-33.45,5.276957402341123,13485.1,Santiago,Metropolitana
12.61,32.7,75.8,14.3,-0.75,75.80000000000001,-33.45,5.276957402341123,14495.2,Santiago,Metropolitana
2.88,25.7,354.3,18.2,-7.7500000000000036,-5.7000000000000455,-33.45,5.276957402341123,3962.0,Santiago,Metropolitana
8.66,25.8,6.4,18.0,-7.650000000000002,6.400000000000006,-33.45,5.276957402341123,11949.9,Santiago,Metropolitana
5.36,45.0,350.1,19.6,11.549999999999997,-9.899999999999977,-33.45,5.276957402341123,7152.5,Santiago,Metropolitana
10.62,32.2,9.3,12.5,-1.25,9.300000000000011,-33.45,5.276957402341123,15746.0,Santiago,Metropolitana
3.54,46.6,20.9,17.1,13.149999999999999,20.900000000000006,-33.45,5.276957402341123,4783.8,Santiago,Metropolitana
14.18,29.3,357.2,17.6,-4.150000000000002,-2.7999999999999545,-33.45,5.276957402341123,19822.9,Santiago,Metropolitana
13.63,35.8,44.4,19.4,2.3499999999999943,44.400000000000006,-33.45,5.276957402341123,17291.9,Santiago,Metropolitana
4.42,52.6,6.0,19.1,19.15,6.0,-33.45,5.276957402341123,5736.1,Santiago,Metropolitana
6.2,25.0,6.8,15.7,-8.450000000000003,6.800000000000011,-33.45,5.276957402341123,8776.2,Santiago,Metropolitana
9.64,18.3,337.3,15.8,-15.150000000000002,-22.700000000000045,-33.45,5.276957402341123,13061.0,Santiago,Metropolitana
11.33,43.7,10.5,11.7,10.25,10.5,-33.45,5.276957402341123,16682.2,Santiago,Metropolitana
7.75,26.8,356.6,19.7,-6.650000000000002,-3.3999999999999773,-33.45,5.276957402341123,10508.0,Santiago,Metropolitana
4.03,33.3,344.8,12.6,-0.15000000000000568,-15.200000000000045,-33.45,5.276957402341123,5943.2,Santiago,Metropolitana
3.35,28.8,340.6,17.2,-4.650000000000002,-19.399999999999977,-33.45,5.276957402341123,4636.9,Santiago,Metropolitana
15.0,35.6,66.8,18.0,2.1499999999999986,66.80000000000001,-33.45,5.276957402341123,17456.6,Santiago,Metropolitana
7.92,25.8,353.4,14.4,-7.650000000000002,-6.600000000000023,-33.45,5.276957402341123,11406.8,Santiago,Metropolitana
13.34,32.0,323.6,12.1,-1.4500000000000028,-36.39999999999998,-33.45,5.276957402341123,18937.6,Santiago,Metropolitana
8.27,37.0,342.5,11.9,3.549999999999997,-17.5,-33.45,5.276957402341123,12225.5,Santiago,Metropolitana
13.99,25.4,358.7,18.6,-8.050000000000004,-1.2999999999999545,-33.45,5.276957402341123,19182.5,Santiago,Metropolitana
3.14,27.8,13.7,15.1,-5.650000000000002,13.699999999999989,-33.45,5.276957402341123,4480.7,Santiago,Metropolitana
3.48,30.7,13.9,10.9,-2.7500000000000036,13.900000000000006,-33.45,5.276957402341123,5231.6,Santiago,Metropolitana
14.09,22.0,16.9,17.2,-11.450000000000003,16.900000000000006,-33.45,5.276957402341123,19235.5,Santiago,Metropolitana
14.32,30.1,343.9,12.5,-3.3500000000000014,-16.100000000000023,-33.45,5.276957402341123,21057.1,Santiago,Metropolitana
6.09,34.4,8.5,18.8,0.9499999999999957,8.5,-33.45,5.276957402341123,8390.8,Santiago,Metropolitana
6.62,30.3,338.1,13.1,-3.150000000000002,-21.899999999999977,-33.45,5.276957402341123,9586.4,Santiago,Metropolitana
7.88,31.3,344.5,12.0,-2.150000000000002,-15.5,-33.45,5.276957402341123,11679.0,Santiago,Metropolitana
7.41,33.3,337.1,10.8,-0.15000000000000568,-22.899999999999977,-33.45,5.276957402341123,11010.1,Santiago,Metropolitana
4.47,28.2,330.3,15.1,-5.2500000000000036,-29.69999999999999,-33.45,5.276957402341123,6211.7,Santiago,Metropolitana
13.68,39.0,26.6,14.5,5.549999999999997,26.599999999999994,-33.45,5.276957402341123,19263.9,Santiago,Metropolitana
5.29,44.9,17.2,17.5,11.449999999999996,17.19999999999999,-33.45,5.276957402341123,7194.2,Santiago,Metropolitana
11.17,29.7,24.4,14.6,-3.7500000000000036,24.400000000000006,-33.45,5.276957402341123,15811.6,Santiago,Metropolitana
2.87,37.3,1.0,13.4,3.8499999999999943,1.0,-33.45,5.276957402341123,4219.4,Santiago,Metropolitana
2.5,31.5,19.4,12.6,-1.9500000000000028,19.400000000000006,-33.45,5.276957402341123,3665.3,Santiago,Metropolitana
10.5,36.4,316.0,12.8,2.9499999999999957,-44.0,-33.45,5.276957402341123,14417.5,Santiago,Metropolitana
6.41,46.0,21.6,19.3,12.549999999999997,21.599999999999994,-33.45,5.276957402341123,8434.4,Santiago,Metropolitana
10.52,37.5,4.4,11.7,4.049999999999997,4.400000000000006,-33.45,5.276957402341123,15755.8,Santiago,Metropolitana
3.22,19.3,15.7,19.9,-14.150000000000002,15.699999999999989,-33.45,5.276957402341123,4216.6,Santiago,Metropolitana
14.35,37.1,9.5,13.3,3.6499999999999986,9.5,-33.45,5.276957402341123,21047.5,Santiago,Metropolitana
11.73,43.3,335.3,10.9,9.849999999999994,-24.700000000000045,-33.45,5.276957402341123,17110.7,Santiago,Metropolitana
13.39,31.7,322.5,12.5,-1.7500000000000036,-37.5,-33.45,5.276957402341123,18865.9,Santiago,Metropolitana
3.77,41.4,342.2,10.6,7.949999999999996,-17.799999999999955,-33.45,5.276957402341123,5615.1,Santiago,Metropolitana
6.16,27.9,14.1,17.9,-5.550000000000004,14.099999999999994,-33.45,5.276957402341123,8498.6,Santiago,Metropolitana
6.79,21.6,17.3,15.1,-11.850000000000001,17.30000000000001,-33.45,5.276957402341123,9479.8,Santiago,Metropolitana
8.98,34.6,325.8,13.4,1.1499999999999986,-34.19999999999999,-33.45,5.276957402341123,12646.9,Santiago,Metropolitana
5.86,19.4,335.5,16.6,-14.050000000000004,-24.5,-33.45,5.276957402341123,7875.7,Santiago,Metropolitana
2.79,31.5,341.9,16.3,-1.9500000000000028,-18.100000000000023,-33.45,5.276957402341123,3916.9,Santiago,Metropolitana
6.8,43.7,351.1,19.4,10.25,-8.899999999999977,-33.45,5.276957402341123,9136.7,Santiago,Metropolitana
5.31,18.2,325.9,19.6,-15.250000000000004,-34.10000000000002,-33.45,5.276957402341123,6694.6,Santiago,Metropolitana
7.02,23.2,324.4,16.8,-10.250000000000004,-35.60000000000002,-33.45,5.276957402341123,9303.1,Santiago,Metropolitana
4.56,25.2,339.5,18.2,-8.250000000000004,-20.5,-33.45,5.276957402341123,6179.3,Santiago,Metropolitana
5.4,32.9,2.2,17.9,-0.5500000000000043,2.1999999999999886,-33.45,5.276957402341123,7542.1,Santiago,Metropolitana
10.15,30.5,330.5,14.9,-2.950000000000003,-29.5,-33.45,5.276957402341123,14184.5,Santiago,Metropolitana
7.05,44.6,357.1,17.0,11.149999999999999,-2.8999999999999773,-33.45,5.276957402341123,9747.9,Santiago,Metropolitana
6.49,41.1,26.5,10.8,7.649999999999999,26.5,-33.45,5.276957402341123,9500.4,Santiago,Metropolitana
8.94,37.4,327.5,17.6,3.9499999999999957,-32.5,-33.45,5.276957402341123,12000.9,Santiago,Metropolitana
12.03,34.6,354.8,19.6,1.1499999999999986,-5.2000000000000455,-33.45,5.276957402341123,16430.3,Santiago,Metropolitana
6.93,36.6,25.6,10.8,3.1499999999999986,25.599999999999994,-33.45,5.276957402341123,10222.6,Santiago,Metropolitana
9.64,26.6,349.5,18.4,-6.850000000000001,-10.5,-33.45,5.276957402341123,13228.5,Santiago,Metropolitana
14.56,40.3,345.7,19.3,6.849999999999994,-14.299999999999955,-33.45,5.276957402341123,19677.4,Santiago,Metropolitana
8.79,24.6,29.1,12.3,-8.850000000000001,29.099999999999994,-33.45,5.276957402341123,12536.3,Santiago,Metropolitana
13.83,40.1,352.3,15.2,6.649999999999999,-7.7000000000000455,-33.45,5.276957402341123,19749.7,Santiago,Metropolitana
12.32,42.9,27.6,19.3,9.449999999999996,27.599999999999994,-33.45,5.276957402341123,16195.9,Santiago,Metropolitana
2.76,35.1,10.7,19.6,1.6499999999999986,10.699999999999989,-33.45,5.276957402341123,3760.0,Santiago,Metropolitana
7.58,32.0,351.4,11.3,-1.4500000000000028,-8.600000000000023,-33.45,5.276957402341123,11398.6,Santiago,Metropolitana
11.08,36.7,12.0,13.5,3.25,12.0,-33.45,5.276957402341123,16183.5,Santiago,Metropolitana
14.83,10.6,8.0,17.0,-22.85,8.0,-33.45,5.276957402341123,19237.5,Santiago,Metropolitana
7.96,35.9,25.5,12.2,2.4499999999999957,25.5,-33.45,5.276957402341123,11577.7,Santiago,Metropolitana
3.21,32.5,346.3,13.2,-0.9500000000000028,-13.700000000000045,-33.45,5.276957402341123,4695.8,Santiago,Metropolitana
9.31,33.0,1.0,10.2,-0.45000000000000284,1.0,-33.45,5.276957402341123,14205.6,Santiago,Metropolitana
3.65,39.1,358.5,11.5,5.649999999999999,-1.5,-33.45,5.276957402341123,5457.0,Santiago,Metropolitana
11.77,32.9,17.6,15.6,-0.5500000000000043,17.599999999999994,-33.45,5.276957402341123,16688.7,Santiago,Metropolitana
8.6,24.3,334.4,16.5,-9.150000000000002,-25.600000000000023,-33.45,5.276957402341123,11752.6,Santiago,Metropolitana
